sigma, x , y
1.0100000000000002,0.453854,0.472296
1.1100000000000003,0.406254,0.522671
1.0900000000000003,0.441109,0.530724
0.8500000000000001,0.483428,0.473234
1.0100000000000002,0.513903,0.468357
0.8700000000000001,0.499957,0.496505
1.1700000000000002,0.467793,0.504684
1.1100000000000003,0.476607,0.540984
0.9500000000000002,0.505735,0.524902
1.2100000000000002,0.534058,0.499168
1.0300000000000002,0.546499,0.463834
1.1500000000000001,0.570923,0.488495
1.0900000000000003,0.60711,0.488568
0.9900000000000001,0.59262,0.522192
1.0300000000000002,0.535063,0.538993
0.9300000000000002,0.561426,0.51983
1.0700000000000003,0.641438,0.484861
1.0100000000000002,0.673657,0.478779
0.9700000000000001,0.626469,0.516089
1.0900000000000003,0.660998,0.513299
0.9300000000000002,0.677708,0.542094
0.9100000000000001,0.693815,0.50906
0.8700000000000001,0.703726,0.479685
0.9700000000000001,0.731286,0.474697
0.8500000000000001,0.723477,0.505281
0.9500000000000002,0.753415,0.502975
1.0300000000000002,0.710587,0.535223
0.9500000000000002,0.743321,0.532858
0.9900000000000001,0.762392,0.473175
0.9300000000000002,0.815939,0.473591
1.1300000000000001,0.790888,0.494002
0.8900000000000001,0.832758,0.497822
1.0900000000000003,0.77939,0.52743
1.0300000000000002,0.813711,0.523499
0.9700000000000001,0.846154,0.468718
0.8700000000000001,0.893998,0.492587
0.9300000000000002,0.865281,0.494863
0.9100000000000001,0.916359,0.472365
0.9700000000000001,0.884819,0.521443
0.9300000000000002,0.852381,0.522345
1.0900000000000003,0.920746,0.50954
1.0700000000000003,0.946551,0.484145
1.1700000000000002,0.980378,0.496659
0.8900000000000001,0.952851,0.51665
1.1500000000000001,0.98216,0.533818
0.9700000000000001,0.932861,0.541205
0.9300000000000002,0.0149832,0.54475
0.9300000000000002,0.0443123,0.562899
0.8500000000000001,0.0172862,0.575037
0.9700000000000001,0.0391829,0.594679
0.9700000000000001,0.0692118,0.583143
0.9300000000000002,0.061503,0.617222
1.1900000000000002,-0.00102712,0.605591
1.0100000000000002,0.0753175,0.551304
0.9500000000000002,0.106455,0.543193
0.8900000000000001,0.0992885,0.572891
1.0500000000000003,0.130801,0.568273
1.0300000000000002,0.0937265,0.604569
0.9900000000000001,0.126767,0.601772
1.1900000000000002,0.167453,0.55291
1.0700000000000003,0.193409,0.579154
1.0900000000000003,0.159795,0.590738
0.8500000000000001,0.185086,0.611316
0.9300000000000002,0.215885,0.601855
1.0500000000000003,0.227584,0.570792
1.0500000000000003,0.262696,0.553077
0.9700000000000001,0.296028,0.556083
0.8500000000000001,0.276625,0.580783
0.9900000000000001,0.250625,0.593364
1.1300000000000001,0.278289,0.614417
0.9500000000000002,0.305323,0.587606
1.0100000000000002,0.327631,0.563196
0.9700000000000001,0.359918,0.571775
0.9300000000000002,0.337394,0.594388
1.0900000000000003,0.367538,0.605966
1.0700000000000003,0.382381,0.547398
1.0300000000000002,0.41673,0.556735
1.0900000000000003,0.450593,0.565392
0.9700000000000001,0.391636,0.580085
1.0100000000000002,0.425001,0.588039
0.79,0.454747,0.595691
1.1300000000000001,0.402555,0.613708
1.0300000000000002,0.506416,0.5595
0.9900000000000001,0.480381,0.580149
1.0900000000000003,0.510268,0.596078
1.1300000000000001,0.479515,0.617594
1.0300000000000002,0.537901,0.572899
1.0900000000000003,0.569623,0.55172
1.0500000000000003,0.600591,0.572045
1.0500000000000003,0.56792,0.585646
1.0100000000000002,0.542883,0.608177
0.81,0.593259,0.601612
0.8900000000000001,0.61401,0.545224
0.9700000000000001,0.645155,0.543344
0.9500000000000002,0.663936,0.569087
1.0100000000000002,0.632737,0.573572
1.0700000000000003,0.682246,0.59754
0.8500000000000001,0.621014,0.60324
0.9300000000000002,0.649926,0.601545
1.0100000000000002,0.698027,0.567424
0.9300000000000002,0.730897,0.562515
1.0500000000000003,0.763976,0.558186
0.9100000000000001,0.717322,0.592897
1.0100000000000002,0.750096,0.589092
0.9100000000000001,0.736368,0.617925
